5492,520,1711634926,1711634926,4492,420,1711634926,1711634926,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,336450558164992
10000036,684,1711634926,1711634926,1035,264,1711634926,1711634926,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,330953000026112
1035,264,1711634926,1711634926,35,120,1711634926,1711634926,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
10001200,848,1711634926,1711634926,2198,428,1711634926,1711634926,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,330953000026112
2198,428,1711634926,1711634926,1198,284,1711634926,1711634926,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1198,284,1711634926,1711634926,198,140,1711634926,1711634926,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
7060,468,1711634926,1711634926,6060,388,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,344147139559424,348545186070528
2003,428,1711634926,1711634926,1003,284,1711634926,1711634926,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1003,284,1711634926,1711634926,3,140,1711634926,1711634926,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
73208,260,1711634926,1711634926,72572,160,1711634926,1711634926,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,345246651187200
10006275,684,1711634926,1711634926,7268,264,1711634926,1711634926,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,330953000026112
7268,264,1711634926,1711634926,6265,120,1711634926,1711634926,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
850526,532,1711634926,1711634926,849273,432,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,348545186070528,347445674442752
2245,432,1711634926,1711634926,1245,288,1711634926,1711634926,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1245,288,1711634926,1711634926,245,144,1711634926,1711634926,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,341948116303872
2006,428,1711634926,1711634926,1006,284,1711634926,1711634926,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1006,284,1711634926,1711634926,6,140,1711634926,1711634926,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
2020,720,1711634926,1711634926,1020,576,1711634926,1711634926,03d8ef4620be554d89902bc9fde9498b67790f416833b84d76298e248e4fccef56,3,340848604676096,339749093048320
1020,576,1711634926,1711634926,20,432,1711634926,1711634926,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,339749093048320,345246651187200
1002,264,1711634926,1711634926,2,120,1711634926,1711634926,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
2076,244,1711634926,1711634926,1076,144,1711634926,1711634926,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,335351046537216
18392,408,1711634926,1711634926,17392,328,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,344147139559424,346346162814976
5053,240,1711634926,1711634926,4553,140,1711634926,1711634926,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,332052511653888
79607,468,1711634926,1711634926,78607,388,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,348545186070528
839492,140,1711634926,1711634926,839490,40,1711634926,1711634926,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,346346162814976,338649581420544
1113,224,1711634926,1711634926,113,80,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
2023,428,1711634926,1711634926,1023,284,1711634926,1711634926,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1023,284,1711634926,1711634926,23,140,1711634926,1711634926,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
3683,408,1711634926,1711634926,2683,328,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
2145,428,1711634926,1711634926,1145,284,1711634926,1711634926,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,338649581420544,329853488398336
1145,284,1711634926,1711634926,145,140,1711634926,1711634926,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
9502,468,1711634926,1711634926,8502,388,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,348545186070528
1271,288,1711634926,1711634926,271,144,1711634926,1711634926,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,341948116303872
5633,488,1711634926,1711634926,4633,408,1711634926,1711634926,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,347445674442752
4633,408,1711634926,1711634926,3633,328,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
251525,468,1711634926,1711634926,250525,388,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,344147139559424,348545186070528
7694,408,1711634926,1711634926,6694,328,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,344147139559424,346346162814976
1714,264,1711634926,1711634926,714,120,1711634926,1711634926,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
6377,408,1711634926,1711634926,5377,328,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
17060,408,1711634926,1711634926,16060,328,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
10336,260,1711634926,1711634926,9718,160,1711634926,1711634926,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,345246651187200
8476,408,1711634926,1711634926,7476,328,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,344147139559424,346346162814976
1027,224,1711634926,1711634926,27,80,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1097,264,1711634926,1711634926,97,120,1711634926,1711634926,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
12780,224,1711634926,1711634926,12780,80,1711634926,1711634926,03d8ef4620be554d89902bc9fde9498b67790f416833b84d76298e248e4fccef56,3,339749093048320,340848604676096
2311,264,1711634926,1711634926,1311,120,1711634926,1711634926,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
7455,240,1711634926,1711634926,6955,140,1711634926,1711634926,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,332052511653888
2935,344,1711634926,1711634926,1935,264,1711634926,1711634926,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,344147139559424
2109,408,1711634926,1711634926,1109,328,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
1444929,260,1711634926,1711634926,1443908,160,1711634926,1711634926,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,345246651187200
1019,224,1711634926,1711634926,19,80,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1037,224,1711634926,1711634926,37,80,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1011,288,1711634926,1711634926,11,144,1711634926,1711634926,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,341948116303872
13837302,324,1711634926,1711634926,13836802,224,1711634926,1711634926,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,333152023281664
10965,224,1711634926,1711634926,10965,80,1711634926,1711634926,03d8ef4620be554d89902bc9fde9498b67790f416833b84d76298e248e4fccef56,3,339749093048320,340848604676096
1017,224,1711634926,1711634926,17,80,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1067,224,1711634926,1711634926,67,80,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
10282,468,1711634926,1711634926,9282,388,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,348545186070528
6671,488,1711634926,1711634926,5671,408,1711634926,1711634926,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,347445674442752
5671,408,1711634926,1711634926,4671,328,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
1054,224,1711634926,1711634926,54,80,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1011,304,1711634926,1711634926,11,160,1711634926,1711634926,03d8ef4620be554d89902bc9fde9498b67790f416833b84d76298e248e4fccef56,3,340848604676096,339749093048320
9219,408,1711634926,1711634926,8219,328,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
1714,260,1711634926,1711634926,1098,160,1711634926,1711634926,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,333152023281664,345246651187200
4752,520,1711634926,1711634926,3752,420,1711634926,1711634926,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,337550069792768
2709445,576,1711634926,1711634926,2706151,432,1711634926,1711634926,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,336450558164992
1283,224,1711634926,1711634926,283,80,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
2005,428,1711634926,1711634926,1005,284,1711634926,1711634926,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1005,284,1711634926,1711634926,5,140,1711634926,1711634926,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
4109,520,1711634926,1711634926,3109,420,1711634926,1711634926,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,336450558164992
8873,520,1711634926,1711634926,7873,420,1711634926,1711634926,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,336450558164992
2914,520,1711634926,1711634926,1914,420,1711634926,1711634926,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,332052511653888,336450558164992
10000572,660,1711634926,1711634926,1571,240,1711634926,1711634926,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,330953000026112
1571,240,1711634926,1711634926,1071,140,1711634926,1711634926,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,332052511653888
1090,264,1711634926,1711634926,90,120,1711634926,1711634926,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
9579,264,1711634926,1711634926,8575,120,1711634926,1711634926,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
353181,408,1711634926,1711634926,352181,328,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,344147139559424,346346162814976
1145,288,1711634926,1711634926,145,144,1711634926,1711634926,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,341948116303872
41359,260,1711634926,1711634926,40732,160,1711634926,1711634926,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,345246651187200
594293,244,1711634926,1711634926,593292,144,1711634926,1711634926,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,335351046537216
1814,388,1711634926,1711634926,1198,288,1711634926,1711634926,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,345246651187200
1198,288,1711634926,1711634926,198,144,1711634926,1711634926,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,341948116303872
1178,288,1711634926,1711634926,178,144,1711634926,1711634926,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,341948116303872
1810,224,1711634926,1711634926,810,80,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1001,224,1711634926,1711634926,1,80,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1081,224,1711634926,1711634926,81,80,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1788,260,1711634926,1711634926,1172,160,1711634926,1711634926,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,333152023281664,345246651187200
328981,444,1711634926,1711634926,327704,300,1711634926,1711634926,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,336450558164992
327704,300,1711634926,1711634926,326997,200,1711634926,1711634926,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,345246651187200
326997,200,1711634926,1711634926,325997,120,1711634926,1711634926,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,339749093048320
32424,520,1711634926,1711634926,31422,420,1711634926,1711634926,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,332052511653888,336450558164992
1118,304,1711634926,1711634926,118,160,1711634926,1711634926,03d8ef4620be554d89902bc9fde9498b67790f416833b84d76298e248e4fccef56,3,340848604676096,339749093048320
1088,224,1711634926,1711634926,88,80,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
2552,428,1711634926,1711634926,1552,284,1711634926,1711634926,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,338649581420544,329853488398336
1552,284,1711634926,1711634926,552,140,1711634926,1711634926,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
30538,664,1711634926,1711634926,29513,520,1711634926,1711634926,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,336450558164992
29513,520,1711634926,1711634926,28513,420,1711634926,1711634926,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,337550069792768
53818782,400,1711634926,1711634926,53817729,320,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,348545186070528,346346162814976
53817729,320,1711634926,1711634926,53817229,220,1711634926,1711634926,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,346346162814976,332052511653888
53817229,220,1711634926,1711634926,53801495,120,1711634926,1711634926,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,332052511653888,345246651187200
2234,432,1711634926,1711634926,1234,288,1711634926,1711634926,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1234,288,1711634926,1711634926,234,144,1711634926,1711634926,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,341948116303872
1297,224,1711634926,1711634926,297,80,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1021,304,1711634926,1711634926,21,160,1711634926,1711634926,03d8ef4620be554d89902bc9fde9498b67790f416833b84d76298e248e4fccef56,3,340848604676096,339749093048320
391977,488,1711634926,1711634926,390977,408,1711634926,1711634926,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,347445674442752
390977,408,1711634926,1711634926,389977,328,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
27815,260,1711634926,1711634926,27192,160,1711634926,1711634926,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,333152023281664,345246651187200
7835,520,1711634926,1711634926,6835,420,1711634926,1711634926,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,337550069792768
1447,224,1711634926,1711634926,447,80,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
4752,408,1711634926,1711634926,3752,328,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
10000012,684,1711634926,1711634926,1012,264,1711634926,1711634926,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,330953000026112
1012,264,1711634926,1711634926,12,120,1711634926,1711634926,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
5593,264,1711634926,1711634926,4591,120,1711634926,1711634926,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1046,224,1711634926,1711634926,46,80,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
8075,520,1711634926,1711634926,7075,420,1711634926,1711634926,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,336450558164992
119200,260,1711634926,1711634926,118551,160,1711634926,1711634926,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,333152023281664,345246651187200
7352,408,1711634926,1711634926,6352,328,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
523846,408,1711634926,1711634926,522846,328,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
1048,224,1711634926,1711634926,48,80,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
50349,324,1711634926,1711634926,49849,224,1711634926,1711634926,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,333152023281664
1025,224,1711634926,1711634926,25,80,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
10000001,684,1711634926,1711634926,1001,264,1711634926,1711634926,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,330953000026112
1001,264,1711634926,1711634926,1,120,1711634926,1711634926,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1090,264,1711634926,1711634926,90,120,1711634926,1711634926,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
104652,244,1711634926,1711634926,103652,144,1711634926,1711634926,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,335351046537216
5897,264,1711634926,1711634926,4895,120,1711634926,1711634926,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
3295,264,1711634926,1711634926,2294,120,1711634926,1711634926,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
19336,260,1711634926,1711634926,18715,160,1711634926,1711634926,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,345246651187200
26566,404,1711634926,1711634926,25545,260,1711634926,1711634926,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,336450558164992
25545,260,1711634926,1711634926,24922,160,1711634926,1711634926,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,345246651187200
15354,488,1711634926,1711634926,14354,408,1711634926,1711634926,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,347445674442752
14354,408,1711634926,1711634926,13354,328,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
2009,428,1711634926,1711634926,1009,284,1711634926,1711634926,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1009,284,1711634926,1711634926,9,140,1711634926,1711634926,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
6667,408,1711634926,1711634926,5667,328,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,344147139559424,346346162814976
6915,520,1711634926,1711634926,5915,420,1711634926,1711634926,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,336450558164992
2721,520,1711634926,1711634926,1721,420,1711634926,1711634926,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,337550069792768
2277,408,1711634926,1711634926,1277,328,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,344147139559424,346346162814976
4930,408,1711634926,1711634926,3930,328,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,344147139559424,346346162814976
10000289,684,1711634926,1711634926,1288,264,1711634926,1711634926,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,330953000026112
1288,264,1711634926,1711634926,288,120,1711634926,1711634926,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
280812,488,1711634926,1711634926,279812,408,1711634926,1711634926,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,332052511653888,347445674442752
279812,408,1711634926,1711634926,278812,328,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,348545186070528
3668,488,1711634926,1711634926,2668,408,1711634926,1711634926,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,333152023281664,347445674442752
2668,408,1711634926,1711634926,1668,328,1711634926,1711634926,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
