incoming_amt,incoming_expiry,incoming_add_ts,incoming_remove_ts,outgoing_amt,outgoing_expiry,outgoing_add_ts,outgoing_remove_ts,forwarding_node,forwarding_alias,chan_in,chan_out
7381,520,1711634309707169042,1711634309707177292,6381,420,1711634309707170750,1711634309707173583,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,347445674442752,336450558164992
3874,432,1711634309817416542,1711634309817426167,2873,288,1711634309817420250,1711634309817424917,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
2873,288,1711634309817420250,1711634309817424917,1873,144,1711634309817420917,1711634309817424292,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,341948116303872
1693,324,1711634313828379625,1711634313828387083,1193,224,1711634313828383208,1711634313828385333,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,332052511653888,333152023281664
98501,520,1711634317694935208,1711634317694947250,97495,420,1711634317694940917,1711634317694944958,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,347445674442752,336450558164992
19349,632,1711634317741151083,1711634317741158875,18334,488,1711634317741153000,1711634317741158583,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,336450558164992
18334,488,1711634317741153000,1711634317741158583,17334,408,1711634317741154542,1711634317741157250,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,347445674442752
17334,408,1711634317741154542,1711634317741157250,16334,328,1711634317741154917,1711634317741156792,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,348545186070528
1122,576,1711634317830964167,1711634317830968625,122,432,1711634317830966083,1711634317830968042,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
10894,260,1711634321728069750,1711634321728079458,10276,160,1711634321728073625,1711634321728076125,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,345246651187200
2348797,260,1711634321828351292,1711634321828355500,2347522,160,1711634321828353208,1711634321828354708,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,345246651187200
16482,200,1711634322192609208,1711634322192615125,15482,120,1711634322192612542,1711634322192614375,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,339749093048320
41355,620,1711634323710425083,1711634323710435000,40343,520,1711634323710427333,1711634323710433750,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,348545186070528,347445674442752
40343,520,1711634323710427333,1711634323710433750,39341,420,1711634323710429083,1711634323710433000,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,347445674442752,336450558164992
25004,260,1711634323732598833,1711634323732602708,24382,160,1711634323732599542,1711634323732601125,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,345246651187200
8696360,520,1711634323836908333,1711634323836910500,8694787,420,1711634323836908708,1711634323836910125,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,332052511653888,336450558164992
37577,408,1711634328195762833,1711634328195768708,36577,328,1711634328195764708,1711634328195766875,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
1814,224,1711634330207160750,1711634330207166458,814,80,1711634330207162542,1711634330207164625,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
33916,576,1711634331745666417,1711634331745676833,32889,432,1711634331745669375,1711634331745674667,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,336450558164992
10000772,660,1711634331748184792,1711634331748192833,1771,240,1711634331748186792,1711634331748192542,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,330953000026112
1771,240,1711634331748186792,1711634331748192542,1271,140,1711634331748188792,1711634331748190833,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,332052511653888
2134,408,1711634332214857667,1711634332214862042,1134,328,1711634332214859792,1711634332214861500,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
1081,224,1711634332219670042,1711634332219673875,81,80,1711634332219671792,1711634332219673417,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1032,224,1711634332224456208,1711634332224459375,32,80,1711634332224457667,1711634332224458083,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
30534,576,1711634339683202625,1711634339683213333,30523,432,1711634339683205500,1711634339683210792,033878501f9a4ce97dba9a6bba4e540eca46cb129a322eb98ea1749ed18ab67735,6,340848604676096,333152023281664
7701567,404,1711634339751404208,1711634339751412875,7694043,260,1711634339751408167,1711634339751412625,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,336450558164992
7694043,260,1711634339751408167,1711634339751412625,7691266,160,1711634339751408833,1711634339751410958,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,345246651187200
93893,520,1711634340109660583,1711634340109666750,92887,420,1711634340109662750,1711634340109666042,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,336450558164992
1028,224,1711634342242934833,1711634342242937375,28,80,1711634342242935333,1711634342242936958,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1015,224,1711634346251457750,1711634346251463500,15,80,1711634346251459833,1711634346251461833,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1001,224,1711634346256219375,1711634346256223667,1,80,1711634346256220042,1711634346256221792,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1320,576,1711634347848678042,1711634347848683542,320,432,1711634347848679875,1711634347848681792,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
1992,224,1711634352267948125,1711634352267959667,992,80,1711634352267952292,1711634352267956292,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1046,224,1711634352272823958,1711634352272839667,46,80,1711634352272825667,1711634352272826375,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1068,288,1711634356275982875,1711634356275992750,68,144,1711634356275987167,1711634356275990875,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,341948116303872
2207,428,1711634357736469500,1711634357736483625,1207,284,1711634357736473833,1711634357736483375,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,338649581420544,329853488398336
1207,284,1711634357736473833,1711634357736483375,207,140,1711634357736475792,1711634357736479750,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
10003262,684,1711634359756621417,1711634359756633000,4258,264,1711634359756625042,1711634359756632667,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,330953000026112
4258,264,1711634359756625042,1711634359756632667,3257,120,1711634359756626833,1711634359756629292,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1307,224,1711634360282467917,1711634360282472250,307,80,1711634360282469958,1711634360282471625,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1757,224,1711634360284957750,1711634360284960250,757,80,1711634360284958208,1711634360284959708,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1006,264,1711634361831514208,1711634361831525958,6,120,1711634361831518458,1711634361831522000,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
5103,224,1711634366143728792,1711634366143734625,5103,80,1711634366143731542,1711634366143733042,03d8ef4620be554d89902bc9fde9498b67790f416833b84d76298e248e4fccef56,3,339749093048320,340848604676096
10001505,848,1711634367764220833,1711634367764236875,2503,428,1711634367764225375,1711634367764236583,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,330953000026112
2503,428,1711634367764225375,1711634367764236583,1503,284,1711634367764227042,1711634367764235375,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1503,284,1711634367764227042,1711634367764235375,503,140,1711634367764228875,1711634367764232625,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
10000043,684,1711634367767928708,1711634367767936792,1042,264,1711634367767930667,1711634367767936500,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,330953000026112
1042,264,1711634367767930667,1711634367767936500,42,120,1711634367767931167,1711634367767933375,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1356,224,1711634373713517583,1711634373713527625,356,80,1711634373713519667,1711634373713521833,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,348545186070528,344147139559424
6823,520,1711634374150330708,1711634374150334500,5823,420,1711634374150332375,1711634374150333167,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,337550069792768
2230,408,1711634378302038875,1711634378302042708,1230,328,1711634378302040708,1711634378302042292,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
183612,408,1711634380162485042,1711634380162498667,182612,328,1711634380162489208,1711634380162494792,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,344147139559424,346346162814976
2481,408,1711634380307760000,1711634380307765792,1481,328,1711634380307762167,1711634380307764125,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
3304,408,1711634382315275292,1711634382315279208,2304,328,1711634382315277125,1711634382315277792,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
7391,408,1711634382319961750,1711634382319964083,6391,328,1711634382319963208,1711634382319963708,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
56166,260,1711634383764640750,1711634383764648708,55535,160,1711634383764644792,1711634383764646875,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,333152023281664,345246651187200
35203,260,1711634383837007583,1711634383837013708,34578,160,1711634383837008583,1711634383837011875,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,345246651187200
4514566,424,1711634385717678000,1711634385717692625,4512217,324,1711634385717681917,1711634385717692375,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,348545186070528,347445674442752
4512217,324,1711634385717681917,1711634385717692375,4511717,224,1711634385717682708,1711634385717687792,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,347445674442752,333152023281664
1008,264,1711634387840261500,1711634387840267083,8,120,1711634387840263417,1711634387840266542,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
2299,260,1711634389768065208,1711634389768071292,1683,160,1711634389768068375,1711634389768070625,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,333152023281664,345246651187200
11456,532,1711634391720648625,1711634391720658667,10453,432,1711634391720652625,1711634391720656250,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,348545186070528,347445674442752
13967,488,1711634391747342375,1711634391747352292,12967,408,1711634391747344583,1711634391747352042,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,347445674442752
12967,408,1711634391747344583,1711634391747352042,11967,328,1711634391747346500,1711634391747350500,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
2149,428,1711634393751911542,1711634393751925792,1149,284,1711634393751915583,1711634393751925542,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,338649581420544,329853488398336
1149,284,1711634393751915583,1711634393751925542,149,140,1711634393751917375,1711634393751921833,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
19166,664,1711634393770115875,1711634393770127458,18151,520,1711634393770119750,1711634393770126167,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,336450558164992
18151,520,1711634393770119750,1711634393770126167,17151,420,1711634393770121708,1711634393770124167,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,337550069792768
1321,224,1711634396338703958,1711634396338709833,321,80,1711634396338705833,1711634396338708000,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1005,224,1711634396348149500,1711634396348152042,5,80,1711634396348151083,1711634396348151625,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1005,224,1711634400352870417,1711634400352876833,5,80,1711634400352872833,1711634400352876000,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1139,224,1711634400355272292,1711634400355274625,139,80,1711634400355272750,1711634400355274250,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
596966,260,1711634401847687458,1711634401847695125,596183,160,1711634401847690708,1711634401847693292,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,345246651187200
2910050,468,1711634402357993875,1711634402357998333,2909048,388,1711634402357995708,1711634402357997833,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,348545186070528
64011001,340,1711634402362769792,1711634402362776042,64009937,260,1711634402362771750,1711634402362775708,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,344147139559424
64009937,260,1711634402362771750,1711634402362775708,64008873,180,1711634402362773458,1711634402362774125,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,344147139559424,346346162814976
2017,432,1711634403853018958,1711634403853026208,1017,288,1711634403853022125,1711634403853024958,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1017,288,1711634403853022125,1711634403853024958,17,144,1711634403853022583,1711634403853024250,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,341948116303872
1092,288,1711634404369662958,1711634404369667167,92,144,1711634404369664958,1711634404369665625,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,341948116303872
12415,408,1711634406380381042,1711634406380386917,11415,328,1711634406380384208,1711634406380385083,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
1042,224,1711634406382830792,1711634406382834667,42,80,1711634406382832542,1711634406382834292,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
146682,632,1711634415774447958,1711634415774473417,145559,488,1711634415774451750,1711634415774472167,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,336450558164992
145559,488,1711634415774451750,1711634415774472167,144559,408,1711634415774453583,1711634415774471917,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,347445674442752
144559,408,1711634415774453583,1711634415774471917,143559,328,1711634415774455792,1711634415774467958,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
12139,408,1711634418213244292,1711634418213250542,11139,328,1711634418213246417,1711634418213248792,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,344147139559424,346346162814976
17101,220,1711634421724764458,1711634421724788125,16101,140,1711634421724772083,1711634421724786833,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,348545186070528,346346162814976
16101,140,1711634421724772083,1711634421724786833,16101,40,1711634421724774292,1711634421724780250,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,346346162814976,338649581420544
36315,576,1711634423778537042,1711634423778547875,35286,432,1711634423778539583,1711634423778545083,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,336450558164992
50508072,324,1711634423861051375,1711634423861057417,50507572,224,1711634423861053417,1711634423861056708,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,333152023281664
2120,428,1711634427755818083,1711634427755824750,1120,284,1711634427755820125,1711634427755824500,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,338649581420544,329853488398336
1120,284,1711634427755820125,1711634427755824500,120,140,1711634427755820667,1711634427755822833,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
11028,520,1711634427758208667,1711634427758212125,10028,420,1711634427758210292,1711634427758210792,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,336450558164992
16018,488,1711634427771870792,1711634427771892417,15018,408,1711634427771888667,1711634427771892083,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,333152023281664,347445674442752
15018,408,1711634427771888667,1711634427771892083,14018,328,1711634427771890042,1711634427771890750,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
1006,224,1711634428414590000,1711634428414596125,6,80,1711634428414592583,1711634428414594583,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
282226,520,1711634430234393458,1711634430234397208,281208,420,1711634430234395250,1711634430234396875,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,336450558164992
94638,520,1711634430236840792,1711634430236854542,93638,420,1711634430236842708,1711634430236844542,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,337550069792768
20595,468,1711634430239202500,1711634430239205208,19595,388,1711634430239203208,1711634430239204833,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,344147139559424,348545186070528
1505,224,1711634434429734333,1711634434429746625,505,80,1711634434429738917,1711634434429744417,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1687,224,1711634434432193000,1711634434432196750,687,80,1711634434432194583,1711634434432196292,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
447000,488,1711634435763138333,1711634435763158542,446000,408,1711634435763149792,1711634435763158250,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,347445674442752
446000,408,1711634435763149792,1711634435763158250,445000,328,1711634435763150625,1711634435763154708,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
1010,264,1711634435864861417,1711634435864865833,10,120,1711634435864863583,1711634435864865167,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
131532,408,1711634436245851625,1711634436245857542,130532,328,1711634436245853625,1711634436245855625,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,344147139559424,346346162814976
5943,408,1711634438443135542,1711634438443147000,4943,328,1711634438443139625,1711634438443143583,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
15828728,320,1711634445728867958,1711634445728885833,15827713,240,1711634445728872250,1711634445728885542,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,348545186070528,346346162814976
15827713,240,1711634445728872250,1711634445728885542,15827213,140,1711634445728873875,1711634445728885333,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,346346162814976,332052511653888
15827213,140,1711634445728873875,1711634445728885333,15825169,40,1711634445728876042,1711634445728881375,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,332052511653888,336450558164992
2153,432,1711634445871103208,1711634445871111042,1153,288,1711634445871105375,1711634445871110792,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1153,288,1711634445871105375,1711634445871110792,153,144,1711634445871106875,1711634445871109125,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,341948116303872
12421,244,1711634449768030333,1711634449768036375,11421,144,1711634449768032250,1711634449768034375,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,335351046537216
11817,488,1711634449874079708,1711634449874087667,10817,408,1711634449874081958,1711634449874087417,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,347445674442752
10817,408,1711634449874081958,1711634449874087417,9817,328,1711634449874083667,1711634449874085542,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
1013,224,1711634450454425958,1711634450454430500,13,80,1711634450454427958,1711634450454429958,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
8433,424,1711634453881409000,1711634453881416458,7933,324,1711634453881411000,1711634453881415083,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,332052511653888
7933,324,1711634453881411000,1711634453881415083,7433,224,1711634453881412542,1711634453881414333,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,332052511653888,333152023281664
18493,488,1711634453883856708,1711634453883862292,17493,408,1711634453883858333,1711634453883861000,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,347445674442752
17493,408,1711634453883858333,1711634453883861000,16493,328,1711634453883858750,1711634453883860625,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
1012,224,1711634454460423000,1711634454460433042,12,80,1711634454460427500,1711634454460430833,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1046,224,1711634454462915375,1711634454462919208,46,80,1711634454462916917,1711634454462918583,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
154727,288,1711634455689555167,1711634455689560792,153651,144,1711634455689557208,1711634455689559292,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,339749093048320,341948116303872
1511492,408,1711634456471900667,1711634456471904250,1510491,328,1711634456471902333,1711634456471902875,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
5499841,520,1711634457878089417,1711634457878095292,5498479,420,1711634457878091667,1711634457878093583,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,332052511653888,336450558164992
1357,224,1711634460476811542,1711634460476819417,357,80,1711634460476815000,1711634460476817583,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
25295,520,1711634462299000250,1711634462299004250,24294,420,1711634462299002250,1711634462299003792,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,336450558164992
6726,520,1711634462301372333,1711634462301375708,5726,420,1711634462301373833,1711634462301375375,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,336450558164992
700927,408,1711634462482786458,1711634462482790583,699927,328,1711634462482788500,1711634462482789083,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
1340,140,1711634463889801958,1711634463889809625,1340,40,1711634463889805542,1711634463889808083,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,338649581420544
3865,200,1711634464491754083,1711634464491762083,2865,120,1711634464491757792,1711634464491759917,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,339749093048320
222288,408,1711634468307438542,1711634468307442500,221288,328,1711634468307440333,1711634468307442000,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,344147139559424,346346162814976
6476,408,1711634468309813792,1711634468309816208,5476,328,1711634468309814250,1711634468309815750,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,344147139559424,346346162814976
1794,288,1711634468500385167,1711634468500398750,794,144,1711634468500394500,1711634468500396750,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,341948116303872
1330,224,1711634468505111292,1711634468505116708,330,80,1711634468505114583,1711634468505115375,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
2272,520,1711634470315419625,1711634470315425500,1272,420,1711634470315421708,1711634470315423625,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,336450558164992
41595,520,1711634470317894000,1711634470317900000,40595,420,1711634470317895792,1711634470317897583,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,337550069792768
2911,428,1711634471774678458,1711634471774688583,1911,284,1711634471774682167,1711634471774688375,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,338649581420544,329853488398336
1911,284,1711634471774682167,1711634471774688375,911,140,1711634471774683917,1711634471774686417,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
